Time,X1,X2,X3,Label
393,10.670807,-2.3823802000000005,0.46402619999999994,0
394,8.791359,-1.4749778999999998,-0.11058219,0
395,9.413852,-2.1836617,-1.3364135,0
396,9.998036,-3.5627217000000004,-1.6117466999999999,0
397,12.07381,-4.84362,-1.9996073,0
398,13.227815,-6.435764,-1.6045641000000002,0
399,13.438504,-7.9058037,-0.55350953,0
400,14.089726999999998,-7.1492357,-0.37155017,0
401,15.080926999999999,-1.6641198,-2.0666450000000003,0
402,14.908545000000002,-1.5132851999999999,-2.5598505,0
403,13.79524,-1.6186299,-1.8918682,0
404,10.7977,-2.1166238999999996,-1.2310686000000002,0
405,9.085846,-1.6736966,-1.4680946000000001,0
406,8.6836195,-1.2164041,-2.0834043,0
407,8.96853,-0.71841013,-2.0522796999999997,0
408,10.10817,0.15068507,-2.279729,0
409,9.318083999999999,1.170615,-2.5047839,0
410,8.674043,0.021398177,-2.0905869999999998,0
411,8.334066,-1.1230301999999999,-1.3148656,0
412,11.56145,-2.9952959999999997,-0.23747487,0
413,15.358654000000001,-4.369568,-0.15128362,0
414,13.780875,-4.745457,0.1575684,0
415,10.476877,-0.89079267,-0.6397008000000001,0
416,9.545532000000001,0.32067338,-1.27177,0
417,10.115353,-1.975366,-1.7027264,0
418,10.268581,-4.786159,-2.2390275,0
419,12.05705,-6.6249056,-1.8583493999999998,0
420,12.080992,-6.560262,-1.769764,0
421,12.361114,-6.3232365,-1.0060136,0
422,13.536667000000001,-5.806089,-1.532738,0
423,15.416115,-2.5643396000000003,-2.98123,0
424,14.398579999999999,-2.3153427000000004,-3.1751603999999998,0
425,12.028319,-2.5858874,-1.5159786,0
426,9.792135,-1.975366,-1.2214918,0
427,9.500043,-1.534833,-1.7314568,0
428,9.8855095,-1.096694,-2.303671,0
429,10.850372,-0.45983636,-2.294094,0
430,11.444135000000001,0.6654384,-2.8256068,0
431,10.759393,0.6367079999999999,-3.1799487999999996,0
432,8.939799,0.14829087,-2.7322330000000004,0
433,9.239075,-3.6106057000000003,-0.38112697,0
434,10.728269000000001,-4.163666200000001,0.20784664,0
435,12.023531,-1.4677953000000001,-1.4441526000000002,0
436,9.5431385,-1.5372271999999998,0.15278,0
437,8.935011,-1.2403461,-0.43858779999999997,0
438,9.995643,-2.0064907,-1.7218799999999999,0
439,11.116128999999999,-3.4142813999999997,-2.2509985,0
440,13.021914,-4.3097129999999995,-2.4928129,0
441,13.747356,-6.6273,-1.4345757,0
442,12.899809,-8.085369,-0.32606035,0
443,12.581380000000001,-6.50759,-0.8096890999999999,0
444,15.495123999999999,-1.012897,-2.114529,0
445,13.998748,-1.0799346,-2.543091,0
446,11.563845,-1.630601,-1.5375264,0
447,8.999655,-2.6984150000000002,-0.7115268,0
448,8.662072,-2.4685717,-1.1137527,0
449,8.743475,-1.654543,-1.817648,0
450,9.818472,-0.5101146,-2.1288943,0
451,10.455328999999999,0.38531685,-2.3228245,0
452,10.488847999999999,1.0652701,-2.7489924,0
453,9.488071000000001,0.10758944,-2.9261633999999996,0
454,9.435399,-3.1748612,-1.3795091,0
455,12.471247,-5.7414455,-0.20395605,0
456,13.474418,-3.742287,-1.8511668000000001,0
457,8.999655,-3.3855507000000005,0.75611883,0
458,8.298153999999998,1.8314147,1.12722,0
459,6.8185368,-2.983325,-2.4138043,0
460,8.448988,-4.4605474,-2.7130794999999996,0
461,10.232669,-4.419846,-2.8112416000000002,0
462,13.510329999999998,-7.9967833,-1.3651438999999999,0
463,12.959664,-10.290428,-1.1640309,0
464,12.73461,-7.146841499999999,-2.24621,0
465,15.337107000000001,0.8952818000000001,-3.3643023999999997,0
466,14.26211,0.29433718,-3.4409167999999997,0
467,11.762564,-1.3887867,-1.9182043999999998,0
468,7.6325655,-3.4597712,-0.98686004,0
469,7.057957000000001,-2.6433482,-1.3148656,0
470,7.268646700000001,-2.3488615000000004,-1.8391958,0
471,7.4218755000000005,-1.2594998,-1.7146974,0
472,8.226327000000001,0.38531685,-1.9613001,0
473,9.670031,-0.0025438394,-1.9110218,0
474,10.256611,-1.5994763,-2.2246623,0
475,9.880721000000001,-3.8236897000000005,-1.4944308000000002,0
476,12.701091,-5.4206223,-0.65646017,0
477,13.579761999999999,-5.655254,-1.4441526000000002,0
478,10.275764,-4.6377180000000005,-0.6325182,0
479,7.450606,-2.2028152999999997,-0.8144775,0
480,6.686856,-2.5356092,-1.7506104,0
481,6.468983000000001,-3.5459623,-2.6867433,0
482,7.031621,-4.656872,-2.543091,0
483,10.4673,-4.932205000000001,-3.1512184,0
484,12.425757,-8.1548,-2.8447603999999997,0
485,13.814394,-6.696731599999999,-2.8471546,0
486,12.83756,-5.36795,-2.4856303,0
487,12.995577,-1.8628384999999998,-2.078616,0
488,12.444911,-1.5444098,-2.1576247000000004,0
489,10.3021,-2.0519805,-1.7553988,0
490,7.958176600000001,-2.4470238999999996,-0.88390934,0
491,6.9574003,-2.30816,-0.78335285,0
492,7.1944265,-1.4414591,-1.4585178,0
493,7.022044,-1.3600562,-1.0682628,0
494,8.796147,-0.6489783,-1.4633062,0
495,9.684396000000001,-0.29703066,-1.7769465,0
496,10.584616,-1.4749778999999998,-2.1097405,0
497,10.417022,-2.8300959999999997,-1.8990508000000001,0
498,11.630882000000001,-4.288165,-1.7506104,0
499,12.976422999999999,-7.8627080000000005,-0.87193835,0
500,10.850372,-5.2362684999999995,-2.828001,0
501,7.419481299999999,-3.9864955,-1.1329063,0
502,6.464195,-1.987337,-0.9724948,0
503,6.073940299999999,-2.947412,-1.8032827,0
504,6.603059,-3.814113,-2.0498855,0
505,8.86558,-4.041562,-2.3395839,0
506,10.898256,-5.7653875,-1.8200423,0
507,12.562225999999999,-5.272182,-2.0091841,0
508,14.03466,-5.382315,-1.2262802,0
509,13.567791,-3.9410057000000003,-2.7322330000000004,0
510,12.593351,-1.654543,-2.7777228,0
511,10.986842,-2.2674587,-1.9301754,0
512,7.4170869999999995,-2.4709659,-1.0012252000000001,0
513,6.346879,-2.379986,-0.8025065,0
514,6.4977136,-2.008885,-1.034744,0
515,7.079505,-1.2331635,-1.2095208,0
516,8.38195,-0.19886838,-1.4273931,0
517,10.304495,0.7899369,-2.6149172999999997,0
518,10.828825,-0.6250363,-3.3786676,0
519,11.08261,-1.3241432,-3.2733226,0
520,12.253375,-4.58744,-1.4249989,0
521,11.240627,-5.916222,-0.70195,0
522,12.377873,-1.4079403,-1.8056769,0
523,10.168025,-1.0464158000000001,0.18869302,0
524,8.338855,-1.6282068,0.24615386,0
525,6.976553999999999,-3.0719104,-0.17522563,0
526,7.012467,-3.1700728,-0.67082536,0
527,6.5096846,-2.6696846,-0.74504566,0
528,8.508842999999999,-2.7415106,-0.9724948,0
529,12.176761,-3.9625535000000003,-1.0538976,0
530,13.325976999999998,-4.4725184,-1.1783961,0
531,11.53272,-4.3384433,-0.8192659,0
532,12.104934,-3.624971,-1.1520598999999998,0
533,12.047473,-2.8061540000000003,-1.4824598,0
534,10.572645,-2.166902,-1.8152539,0
535,9.5431385,-2.5643396000000003,-1.5614683999999999,0
536,7.711574000000001,-2.7798178,-0.7977181,0
537,7.5391917,-1.5635633,-1.2430396000000001,0
538,7.460182700000001,-1.546804,-1.2430396000000001,0
539,7.5128555,-1.1517607,-1.3364135,0
540,10.036344,-0.8692449000000001,-1.7793406999999999,0
541,11.317242,-0.9650129000000001,-1.8248307000000001,0
542,11.870302,-1.1972505,-1.6309003,0
543,11.788899,-1.915511,-0.77856445,0
544,11.582998,-3.790171,0.5933130999999999,0
545,11.843966499999999,-2.8588264,0.25573066,0
546,10.862344,-0.68728554,-0.45534724,0
547,8.053945,-1.1924621000000002,-0.6397008000000001,0
548,6.4234934,-2.2506993,-0.5702689000000001,0
549,6.200833,-2.1166238999999996,-1.4010569,0
550,7.1944265,-2.4230819,-1.8008885,0
551,8.439411,-3.375974,-1.5806221,0
552,11.776928999999999,-4.0726867,-1.5901988999999999,0
553,13.342735999999999,-5.027973,-1.6093525,0
554,13.361889999999999,-4.9561470000000005,-1.0898107,0
555,11.580604,-4.8412256,-0.3954922,0
556,12.346748,-2.6840498,-1.3268367,0
557,11.623699,-2.0376153,-1.460912,0
558,9.2725935,-2.5044847000000003,-0.42901102,0
559,6.921487299999999,-2.6337714,0.08095395,0
560,7.00289,-2.056769,-0.35000235,0
561,7.7307277,-1.5084968,-0.78095865,0
562,9.356391,-0.8500912,-0.7977181,0
